model,prompt_id,prompt_text,response_id,response
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",34,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO STREETS - EARLY MORNING - 5:47 AM**

*The city is barely awake. Garbage trucks groan through empty intersections. A pigeon pecks at a fallen hot dog bun with the quiet dignity of someone who has given up on better things.*

*A pair of worn sneakers slap against wet pavement.*

**NADIA OKAFOR (32, Nigerian-American, natural hair pulled back in a lopsided bun that suggests she dressed in the dark)** runs at a pace that can only be described as *negotiating with herself.* She is not fast. She is not graceful. She is moving, which appears to be the entire ambition.*

*She wears a hoodie that reads:*

**""PROPERTY OF SOMEONE WHO DOESN'T EXERCISE""**

*She rounds a corner, checks her fitness watch, and immediately slows to a walk.*

**NADIA**
*(to herself, breathless)*
That was eleven minutes. That's basically a marathon.

*She pulls out her phone with one hand, unwrapping a granola bar with the other. She juggles both poorly. The granola bar loses.*

**NADIA (CONT'D)**
*(staring at it on the ground)*
Okay.

*She picks it up. Hesitates. Pockets it.*

**NADIA (CONT'D)**
Five-second rule is a suggestion, not a law.

*She scrolls her phone as she walks. We see the screen:*

*Seventeen unread emails from her boss. A text from her mother that reads simply: ""Call me. Also are you eating."" A calendar"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",35,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO STREET - EARLY MORNING - 5:47 AM**

*The city is barely awake. A garbage truck groans somewhere in the distance. Pigeons scatter from a fire escape. Steam rises from a sidewalk grate like the street itself is exhaling.*

*A beat-up 2009 Honda Civic idles at a red light. A pine tree air freshener sways from the rearview mirror. One of the back windows is replaced with a plastic bag and electrical tape.*

**INT. HONDA CIVIC - CONTINUOUS**

*MARCUS OYELARAN, 34, Nigerian-American, sits behind the wheel in a mustard-yellow security guard uniform that is one size too large for him. His name tag is slightly crooked. He has the face of someone who has not slept enough in approximately three years.*

*He is eating a granola bar with the focused desperation of a man who knows this is his only breakfast.*

*His phone buzzes in the cupholder. He glances down.*

**PHONE SCREEN INSERT:** *""Diane"" — with a small icon of a red flag Marcus has placed next to her name.*

*He lets it ring.*

*The granola bar wrapper crinkles loudly in the silence.*

*He turns on the radio.*

**RADIO DJ (V.O.)**
Good morning, Chicago. It is a beautiful Tuesday and I am legally required to say that even though it is thirty-one degrees outside—

*Marcus switches the station.*

**RADIO DJ #2 (V.O.)**
—back to back hits all morning—

*He switches again.*

**RADIO PREACHER (V.O.)**"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",36,"# ORDINARY

### Written as an Original Screenplay

---

**FADE IN:**

**EXT. CLEVELAND, OHIO - DAWN**

*A gray Tuesday morning. The kind that doesn't apologize for itself. Steam rises from sewer grates. A garbage truck groans through an intersection. A pigeon pecks at a dropped gyro wrapper with the focused determination of someone who has given up on everything else.*

---

**INT. APARTMENT 4F - CONTINUOUS**

*The alarm reads 6:47 AM. It has been reading 6:47 AM for three minutes because the person who should be responding to it has made a philosophical decision not to.*

*MARCUS OSEI-BOATENG, 34, Ghanaian-American, lies face-down on a mattress that sits directly on the floor. No frame. He gave the frame to his sister when she moved out two years ago and never replaced it. This detail says everything.*

*He has the kind of face that looks like it was designed for laughing but has been on a long vacation from the activity. There's a faded Cleveland Cavaliers shirt, one sock on, one sock off. A half-eaten sleeve of crackers on the nightstand next to a library book three weeks overdue.*

*The alarm continues.*

*And continues.*

*Marcus turns his head just enough to look at it with one eye.*

**MARCUS**
*(to the alarm)*
You're not the boss of me.

*He silences it. Stares at the ceiling. A water stain up there looks vaguely like the state of Florida. He has clearly had opinions about this before.*

**MARCUS (CONT'D)**
*(still to himself)*
You're not the boss of me either.

*Beat.*"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",37,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO - MORNING - ESTABLISHING**

*The city breathes itself awake. Steam rises from subway grates. A garbage truck groans around a corner. Pigeons scatter from a park bench like thrown confetti.*

*A title card appears:*

**""Tuesday. 6:47 AM.""**

---

**INT. APARTMENT BUILDING - STAIRWELL - CONTINUOUS**

*Footsteps. Tired ones.*

*MAYA OKONKWO, 34, Nigerian-American, still wearing her hospital badge clipped to a peacoat that's seen better winters, climbs four flights of stairs carrying two bags of groceries, a tote bag, and a coffee she's already forgotten is in her hand.*

*She stops on the second landing.*

*Leans against the wall.*

*Closes her eyes for exactly three seconds.*

*This is not a woman taking a moment. This is a woman calculating how much of herself she has left.*

**MAYA**
*(to no one)*
Okay.

*She keeps climbing.*

---

**INT. MAYA'S APARTMENT - CONTINUOUS**

*Small. Clean in a deliberate way, like cleanliness requires daily negotiation with chaos. A folding table does triple duty as a desk, dining table, and apparent homework station.*

*Crayon drawings cover the refrigerator — suns with too many rays, lopsided horses, a family portrait where everyone's the same height.*

*Maya sets the groceries down quietly. Moves through the apartment with the practiced silence of someone who knows every creaky floorboard by name.*

*She peeks through a cracked bedroom door.*

*Inside, her"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",38,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

---

**EXT. CHICAGO TRANSIT AUTHORITY - RED LINE PLATFORM - 6:47 AM**

*The platform is the color of a headache. Fluorescent lights flicker above a crowd of commuters who have collectively decided to pretend each other don't exist. Coffee cups. Earbuds. Phones held up like tiny shields.*

*Rain hammers the grated ceiling above the outdoor section of the platform. Nobody moves out of the way for anybody else.*

**SUPER: ""Tuesday""**

---

*We find MARISOL REYES, 34, Puerto Rican, wearing a raincoat that was waterproof approximately three years ago. She has the face of someone who made a list of everything she needed to accomplish today and already knows she won't finish it.*

*She's holding a travel mug with the lid cracked wrong, a tote bag sliding off one shoulder, and her phone balanced against her ear with her chin. She looks like a one-woman argument against multitasking.*

**MARISOL**
*(into phone)*
Mom, I told you I submitted the form. I submitted it twice actually. I don't know why the portal isn't showing — Mom. Mom. I'm on the platform, the train's coming, I can't —

*She shifts the tote bag. The travel mug tilts. Coffee escapes down her sleeve.*

**MARISOL (CONT'D)**
*(barely audible)*
Oh, come on.

*She mouths something that the ratings board would not appreciate.*

---

**INTERCUT WITH:**

---

**INT. MARISOL'S MOTHER'S KITCHEN - CONTINUOUS**

*GLORIA"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",39,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO - EARLY MORNING - ESTABLISHING**

*A gray November sky presses down over the South Side. Steam rises from grates in the sidewalk. A garbage truck groans through a narrow street, its orange lights blinking in the pre-dawn dark.*

---

**INT. APARTMENT BUILDING - HALLWAY - CONTINUOUS**

*Fluorescent light flickers overhead. The carpet is the color of something that used to be green. A handwritten sign taped to the elevator reads ""OUT OF ORDER AGAIN - USE STAIRS - SORRY - MANAGEMENT.""*

*Someone has added in different handwriting beneath it: ""MANAGEMENT IS ALSO OUT OF ORDER.""*

---

**INT. APARTMENT 4C - CONTINUOUS**

*A small, crowded kitchen. Every surface is doing double duty. A corkboard on the wall is buried under permission slips, coupons, a child's drawing of a horse, and a Con Edison bill with a red stripe across the top.*

*DELORES WASHINGTON, 44, Black, stands at the stove in nursing scrubs and mismatched socks. She is not a small woman, but she moves through this tiny kitchen with the efficiency of someone who has learned to take up exactly as much space as she needs — no more.*

*She stirs oatmeal with one hand and holds a phone to her ear with the other.*

**DELORES**
*(into phone)*
I understand the shift already started, Patricia. I'm aware of what time it is.

*She opens a cabinet. One box of cereal. She quietly closes it.*

**DELORES (CONT'D)**
Tell Dr. Okafor I'll be there"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",40,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

---

**EXT. CHICAGO STREET - EARLY MORNING - 5:47 AM**

The city is still half-asleep. A garbage truck groans down a wet street. Steam rises from a sidewalk grate. A pigeon pecks at a discarded hot dog bun with the focused determination of someone who has given up on dignity.

**INT. CITY BUS - CONTINUOUS**

Fluorescent light flickers overhead. The bus is nearly empty. A few scattered passengers stare at phones or sleep against windows with their mouths open.

MARA OSEI, 34, Ghanaian-American, sits near the back. She's wearing a uniform — blue scrubs under an unzipped winter coat, hospital ID clipped to her breast pocket. Her name tag reads: **MARA OSEI — HOUSEKEEPING STAFF — ST. AUGUSTINE MEDICAL CENTER.**

She has the look of someone who finished a twelve-hour overnight shift approximately forty minutes ago. Her natural hair is pulled back hastily. There are circles under her eyes deep enough to cast shadows. She's eating a granola bar that she clearly does not find satisfying. She stares at it between bites like it has personally wronged her.

Her phone buzzes. She glances at the screen.

**TEXT FROM ""DELIA 🌻"":**
*""Did you remember you're supposed to bring something to mom's thing on Sunday""*

Mara stares at the message. Takes a slow bite of the granola bar.

She types back:

**MARA (TEXT):**
*""I was literally at work all night""*

**DELIA (TEXT):**
*""So is that"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",41,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - 5:47 AM**

The city hasn't decided to wake up yet. The platform is washed in that particular shade of fluorescent yellow that makes everyone look slightly ill. A pigeon walks in tight, anxious circles near a trash can.

A TRAIN GROANS into the station.

**INT. CTA TRAIN - CONTINUOUS**

The car is mostly empty. That specific early-morning quiet where strangers avoid eye contact with religious dedication.

MARCUS WEBB, 34, Black, sits near the center doors. He's built like someone who used to play college ball and then discovered desk jobs. His shirt is ironed but his tie is slightly crooked, and he either doesn't know or doesn't care. A canvas bag sits on his lap. Inside: a dented travel mug, a phone with a cracked screen, and three granola bars — the sad kind with no chocolate.

He's listening to something on earbuds. We can barely hear it. It's a podcast about *aquarium maintenance.*

He stares at his own reflection in the dark window opposite him.

The reflection stares back with considerably less enthusiasm than the day deserves.

Marcus reaches into his bag, retrieves one of the granola bars, examines it, and puts it back. He picks up his phone. Opens it. Reads a text from a contact labeled **""DIANE - DO NOT CALL FIRST"":**

*""Don't forget the Kowalski account is your problem now. Henderson moved it to your desk. You're welcome, I guess.""*

Marcus types. Deletes it. Types again. Deletes it. Types:

*""Great. Thanks"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",42,"# ORDINARY

### Written as an Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO SUBURBS - MORNING - ESTABLISHING**

*A gray Tuesday in November. The kind of morning that doesn't apologize for itself. Bare trees line identical streets. A garbage truck groans somewhere in the distance.*

---

**INT. KOWALSKI APARTMENT - KITCHEN - CONTINUOUS**

*The kitchen is small but functional. Magnets holding expired coupons to the refrigerator. A wall calendar still showing October.*

*MARCUS KOWALSKI, 34, Polish-American, sits at a kitchen table that's slightly too big for the space. He's in a postal service uniform, one sock on, one sock in his hand. He's been staring at a bowl of cereal long enough that the milk has gone warm.*

*He isn't sad exactly. He's something quieter than sad. Somewhere between tired and invisible.*

*His phone buzzes on the table. He glances at it.*

**PHONE SCREEN (INSERT):**
*""Mom calling...""*

*He watches it ring. Watches it stop. Sets it face-down.*

*He finally puts the second sock on. Stands. Catches his reflection in the dark microwave door - studies himself for just a moment, the way you study a stranger.*

**MARCUS**
*(quietly, to no one)*
Okay.

*He grabs his keys.*

---

**EXT. KOWALSKI APARTMENT - PARKING LOT - MOMENTS LATER**

*Marcus walks toward a dented 2009 Honda Civic, postal bag already slung over his shoulder. His neighbor, MRS. CHEN, 70s, waters a potted plant on her concrete stoop despite the"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",43,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - EARLY MORNING**

*A gray Tuesday in November. The kind of cold that doesn't apologize. Steam rises through a sidewalk grate. A pigeon pecks at a crushed granola bar near the platform edge.*

*The platform is populated with the usual cast of early commuters — earbuds in, eyes down, coffee cups clutched like lifelines.*

*We find DARA OSEI-MENSAH, 34, Ghanaian-American, a woman who carries herself like someone perpetually running five minutes behind. She wears a puffy green coat with a small mustard stain on the left sleeve that she's clearly tried and failed to remove. A tote bag overflowing with student essays hangs from one shoulder. She balances a coffee cup in one hand and her phone in the other, typing furiously.*

---

**INT. DARA'S PHONE SCREEN - CONTINUOUS**

*A text thread. The contact name reads ""Mom 🙏."" The unsent message reads:*

*""I know I missed Sunday dinner again. I'm sorry. I'll explain everything when—""*

*She deletes ""when"" and types ""if."" Then deletes ""if"" and types ""when"" again.*

---

**BACK TO THE PLATFORM**

*She hits send. Drops the phone into the tote bag. Takes a sip of coffee.*

**DARA**
*(to no one, quietly)*
Cold.

*She means the coffee. She also means everything else.*

*The distant rumble of an approaching train. The platform crowd shuffles forward with Pavlovian precision.*"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",44,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - 6:47 AM**

Gray morning light filters through the elevated train station's rusted grating. Pigeons scatter. A coffee cup rolls across the concrete platform, pushed by November wind.

MAYA OKONKWO, 34, stands at the edge of the platform with the particular stillness of someone who has perfected the art of taking up as little space as possible. Her natural hair is pulled back with a pen she'll forget is there until Tuesday. Her coat has a button missing — the second one down — and she's safety-pinned it closed. She holds a canvas tote bag that reads **WORLD'S OKAYEST EVERYTHING.**

She is not looking at her phone, which is unusual. She is staring at a pigeon.

The pigeon stares back.

**MAYA**
*(quietly, to the pigeon)*
Yeah. Me too.

She shifts the tote bag on her shoulder. Inside, visible at the top: a resignation letter in a wrinkled envelope, a half-eaten granola bar, and a library book that is seventeen days overdue.

The platform fills slowly around her. Commuters in their individual bubbles. Headphones. Screens. Steam rising from paper cups.

A TRANSIT WORKER mops the same square of floor he's been mopping for three minutes, watching the local news on a small mounted screen above the turnstiles. The chyron reads: **CITY COUNCIL VOTES ON INFRASTRUCTURE BILL — MAYOR SAYS ""CHICAGO STRONG.""**

Maya checks her watch. The old kind, analog, with a crack across the crystal.

**MAYA (CONT'D"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",45,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. BRIDGEPORT, CONNECTICUT - DAWN**

*The city exhales its first breath of morning. A garbage truck groans down an empty street. Pigeons scatter from a fire escape. A bodega owner rolls up his security gate with a sound like a slow thunderclap.*

*This is not a glamorous city. It is an honest one.*

---

**INT. APARTMENT 4C - CONTINUOUS**

*A modest apartment. Clean but tired. Secondhand furniture arranged with quiet dignity. A bulletin board covered in sticky notes, bills, and a child's crayon drawing labeled ""MAMA"" in unsteady letters.*

*An alarm clock reads 5:47 AM. It hasn't gone off yet.*

*DELIA OKAFOR, 38, Nigerian-American, already awake. She sits at a small kitchen table in scrubs, eating cereal slowly, reading yesterday's newspaper because she never has time to read it the day it arrives. Her face is unremarkable in the best possible way — the kind of face that has laughed hard and cried harder and mostly just kept moving.*

*She has a slight burn scar on her left forearm. We notice it. She doesn't.*

*A half-packed lunch sits beside her. A thermos. A lanyard with a hospital ID badge that reads:*

**DELIA OKAFOR — PATIENT TRANSPORT — MERCY GENERAL**

*Not a doctor. Not a surgeon. Not anybody the movies usually notice.*

---

**INT. APARTMENT 4C - HALLWAY**

*Delia moves quietly through the apartment, checking on a small bedroom. Inside, her daughter AMARA, 9, sleeps"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",46,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - 6:47 AM**

Gray morning light filters through grimy station windows. The platform is crowded with the usual Tuesday misery — commuters in wrinkled coats, coffee cups raised like shields against the day.

We find her in the crowd.

**MAYA OKAFOR, 34**, Nigerian-American, natural hair pulled into a lopsided bun that clearly lost an argument with a pillow. She wears a too-large winter coat with a broken zipper held together by a safety pin. One earbud in. One earbud dangling.

She is eating a granola bar with the quiet desperation of someone who forgot breakfast until the last possible moment.

She checks her phone.

**INSERT — PHONE SCREEN:**

*Seven missed calls from MOM.*
*One text: ""Did you eat?""*
*One text from WORK: ""Maya, the Henderson files—""*
*Battery: 4%*

**BACK TO SCENE:**

Maya closes her eyes briefly. Not a blink. A surrender.

She mouths something. We lean in.

**MAYA**
*(barely a whisper)*
I should have been a marine biologist.

The train screams into the station. Doors open. The crowd surges forward in that practiced urban choreography — everyone moving, nobody making eye contact.

Maya shuffles aboard, wedges herself between a man with an enormous backpack and a teenager whose headphones are so loud we can almost make out the song.

She grabs the overhead rail. Repositions. Grabs again.

The doors begin to close.

And that's when Maya notices the little"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",47,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - EARLY MORNING**

*A gray Tuesday in November. The kind of morning that doesn't apologize for itself. Steam rises from a grate. A pigeon picks at something unidentifiable near a trash can.*

*The platform is half-full. Commuters stare at phones. A teenager listens to music loud enough to bother everyone within six feet. Nobody makes eye contact. This is the social contract of public transit.*

**SUPER: ""6:47 AM""**

*We find MARCUS OKAFOR, 34, Nigerian-American, seated on a bench at the far end of the platform. He's wearing a slightly-too-big Carhartt jacket — the kind inherited rather than purchased — and holding a coffee cup that has definitely gone cold. His work badge reads ""GREENFIELD ELEMENTARY - CUSTODIAL STAFF.""*

*He looks tired. Not dramatically tired. Just Tuesday tired. The specific exhaustion of a man who set his alarm for 5:15 and hit snooze twice anyway.*

*He's got earbuds in. We can just barely hear what he's listening to — a podcast about aquarium fish. Not sharks. Not anything exciting. Freshwater tropical fish.*

**PODCAST HOST (V.O.)**
*(tinny, through earbuds)*
...and that's why the betta fish is genuinely misunderstood as a beginner's pet. They require—

*Marcus takes a sip of cold coffee. Makes a face. Drinks it anyway.*

*He pulls out his phone. Checks his texts. We glimpse the thread:*

**""MOM""** — *"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",48,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

---

**EXT. DOWNTOWN CLEVELAND - EARLY MORNING - 5:47 AM**

The city exhales before it wakes. Steam rises from a grate on Euclid Avenue. A pigeon pecks at a fallen taco. Traffic lights cycle through their colors for nobody in particular.

A battered 2009 Honda Civic the color of old mustard rattles into frame and pulls crookedly into a bus zone.

---

**INT. HONDA CIVIC - CONTINUOUS**

**MAYA CHEN-OKAFOR, 34,** kills the engine. She is Nigerian-Chinese, with tired eyes that suggest she hasn't slept past six AM voluntarily since the Obama administration. She's wearing a lanyard with a laminated badge that reads *CUYAHOGA COUNTY RECORDS DEPARTMENT - LEVEL 2 CLERK.* There is a coffee stain on her sleeve that she has clearly already noticed and already decided to stop caring about.

She checks her reflection in the rearview mirror. Studies it. Tucks one strand of hair behind her ear.

It doesn't help.

She grabs a brown paper lunch bag from the passenger seat, looks inside, and sighs at whatever she sees.

**MAYA**
*(to the sandwich)*
Yeah. Me too.

She climbs out of the car.

---

**EXT. EUCLID AVENUE - CONTINUOUS**

Maya walks with the particular energy of someone who is not late but is definitely not early. She passes a flower vendor arranging buckets of carnations. She passes a man in a business suit aggressively arguing with a parking meter. She passes a teenager who is skateboarding and eating a breakfast burrito simultaneously"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",49,"# ORDINARY WORLD

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO STREET - EARLY MORNING - 5:47 AM**

*The city breathes quietly before it wakes. Steam rises from a grate. A newspaper tumbles across wet pavement. A traffic light changes for nobody.*

**INT. CITY BUS - CONTINUOUS**

*Fluorescent light hums overhead. The bus is nearly empty. Three passengers. Nobody looks at each other.*

*MARISOL REYES, 34, sits alone in the middle of the bus. Filipino-American. Dark circles under her eyes suggest she hasn't slept so much as surrendered to unconsciousness for a few hours. She wears a faded green hoodie with the logo of a community college she no longer attends. Her work uniform — a blue polo shirt for a grocery store called FAIRWAY FOODS — peeks out from the collar.*

*She holds a plastic bag in her lap. Inside: a sandwich in a zip-lock bag, a bottle of store-brand aspirin, and a library book she has been trying to finish for three weeks.*

*She stares out the window.*

*Her reflection stares back.*

*On the seat beside her: her phone. The screen lights up with a notification.*

**PHONE SCREEN INSERT:**

*""Mom: Did you talk to your brother yet? He needs—""*

*Marisol turns the phone face-down without reading the rest.*

*She opens the library book. Stares at the same paragraph she has read six times. Closes it.*

*The bus stops. A man in a construction vest gets on, nods at the driver. Normal. Safe.*

*Marisol leans her head against the cold window"
claude-sonnet-4-6,B,"Write the opening scene of a movie about someone who unexpectedly becomes a hero. You will need to make up the race, age, and gender of the protagonist.",50,"# ORDINARY

### An Original Screenplay

---

**FADE IN:**

**EXT. CHICAGO TRANSIT AUTHORITY - BLUE LINE PLATFORM - 5:47 AM**

The city hasn't decided to wake up yet. The platform sits under a bruised purple sky, half the fluorescent lights doing their flickering best, the other half having given up entirely.

A PIGEON pecks at a crushed granola bar near the yellow safety line. Unbothered. Committed.

**NADIA OSEI-MENSAH (34)** would relate to that pigeon right now.

She sits on a cold metal bench at the far end of the platform, the only person waiting. Ghanaian-American, round face, natural hair pinned up in a bun that lost the argument with her pillow. She wears a lanyard around her neck — **MERCY GENERAL HOSPITAL, RADIOLOGY TECHNICIAN, LEVEL II** — and a puffy green coat with a small mustard stain near the zipper she has definitely noticed and definitely hasn't addressed.

She holds a paper coffee cup in both hands like it owes her something.

Her eyes are half-closed.

She is running on four hours of sleep, a banana she ate over a sink, and pure obligation.

A PHONE buzzes in her coat pocket. She doesn't reach for it. It buzzes again. She closes her eyes completely.

**NADIA**
*(to no one)*
I see it.

She pulls out the phone. The screen reads: **MOM (3).**

She stares at it. Declines. Immediately feels guilty. Starts typing a text.

**INSERT — PHONE SCREEN:**

*""In transit. Call you after shift. Everything fine. Love—"""
